id,published,title,authors,paperId
http://arxiv.org/abs/1911.09026v1,2019-11-19T09:55:27Z,"Weak Supervision for Generating Pixel-Level Annotations in Scene Text
  Segmentation","['Simone Bonechi', 'Paolo Andreini', 'Monica Bianchini', 'Franco Scarselli']",arXiv:1911.09026
http://arxiv.org/abs/1911.08141v1,2019-11-19T08:03:11Z,"Tell Me What They're Holding: Weakly-supervised Object Detection with
  Transferable Knowledge from Human-object Interaction","['Daesik Kim', 'Gyujeong Lee', 'Jisoo Jeong', 'Nojun Kwak']",arXiv:1911.08141
http://arxiv.org/abs/1911.08039v1,2019-11-19T01:58:16Z,"Reliability Does Matter: An End-to-End Weakly Supervised Semantic
  Segmentation Approach","['Bingfeng Zhang', 'Jimin Xiao', 'Yunchao Wei', 'Mingjie Sun', 'Kaizhu Huang']",arXiv:1911.08039
http://arxiv.org/abs/1911.06616v3,2019-11-14T17:45:59Z,"Detecting cutaneous basal cell carcinomas in ultra-high resolution and
  weakly labelled histopathological images","['Susanne Kimeswenger', 'Elisabeth Rumetshofer', 'Markus Hofmarcher', 'Philipp Tschandl', 'Harald Kittler', 'Sepp Hochreiter', 'Wolfram Hötzenecker', 'Günter Klambauer']",arXiv:1911.06616
http://arxiv.org/abs/1911.05650v1,2019-11-13T17:24:21Z,"Extracting 2D weak labels from volume labels using multiple instance
  learning in CT hemorrhage detection","['Samuel W. Remedios', 'Zihao Wu', 'Camilo Bermudez', 'Cailey I. Kerley', 'Snehashis Roy', 'Mayur B. Patel', 'John A. Butman', 'Bennett A. Landman', 'Dzung L. Pham']",arXiv:1911.05650
http://arxiv.org/abs/1911.04666v1,2019-11-12T04:19:43Z,"Segment Relevance Estimation for Audio Analysis and Weakly-Labelled
  Classification","['Juliano Henrique Foleiss', 'Tiago Fernandes Tavares']",arXiv:1911.04666
http://arxiv.org/abs/1911.04140v3,2019-11-11T08:51:40Z,"Guided Weak Supervision for Action Recognition with Scarce Data to
  Assess Skills of Children with Autism","['Prashant Pandey', 'Prathosh AP', 'Manu Kohli', 'Josh Pritchard']",arXiv:1911.04140
http://arxiv.org/abs/1911.02014v1,2019-11-05T16:56:35Z,"Scribble-based Hierarchical Weakly Supervised Learning for Brain Tumor
  Segmentation","['Zhanghexuan Ji', 'Yan Shen', 'Chunwei Ma', 'Mingchen Gao']",arXiv:1911.02014
http://arxiv.org/abs/1911.01738v2,2019-11-05T12:14:40Z,"Weakly Supervised Fine Tuning Approach for Brain Tumor Segmentation
  Problem","['Sergey Pavlov', 'Alexey Artemov', 'Maksim Sharaev', 'Alexander Bernstein', 'Evgeny Burnaev']",arXiv:1911.01738
http://arxiv.org/abs/1911.01370v2,2019-11-04T17:57:23Z,"Self-Supervised Difference Detection for Weakly-Supervised Semantic
  Segmentation","['Wataru Shimoda', 'Keiji Yanai']",arXiv:1911.01370
http://arxiv.org/abs/1911.00616v1,2019-11-01T23:51:08Z,Novelty Detection and Learning from Extremely Weak Supervision,"['Eduardo Soares', 'Plamen Angelov']",arXiv:1911.00616
http://arxiv.org/abs/1910.13601v3,2019-10-30T00:40:25Z,Deep Weakly-supervised Anomaly Detection,"['Guansong Pang', 'Chunhua Shen', 'Huidong Jin', 'Anton van den Hengel']",arXiv:1910.13601
http://arxiv.org/abs/1910.13328v2,2019-10-29T15:44:20Z,"Weakly Supervised Prostate TMA Classification via Graph Convolutional
  Networks","['Jingwen Wang', 'Richard J. Chen', 'Ming Y. Lu', 'Alexander Baras', 'Faisal Mahmood']",arXiv:1910.13328
http://arxiv.org/abs/1910.12326v1,2019-10-27T19:11:39Z,"Weakly Supervised Multi-Task Learning for Cell Detection and
  Segmentation","['Alireza Chamanzar', 'Yao Nie']",arXiv:1910.12326
http://arxiv.org/abs/1910.11789v3,2019-10-25T15:15:30Z,"Secost: Sequential co-supervision for large scale weakly labeled audio
  event detection","['Anurag Kumar', 'Vamsi Krishna Ithapu']",arXiv:1910.11789
http://arxiv.org/abs/1910.09920v1,2019-10-22T12:31:07Z,Weakly-Supervised Completion Moment Detection using Temporal Attention,"['Farnoosh Heidarivincheh', 'Majid Mirmehdi', 'Dima Damen']",arXiv:1910.09920
http://arxiv.org/abs/1910.08173v2,2019-10-17T21:32:06Z,Deep Weakly-Supervised Domain Adaptation for Pain Localization in Videos,"['Gnana Praveen R', 'Eric Granger', 'Patrick Cardinal']",arXiv:1910.08173
http://arxiv.org/abs/1910.07373v1,2019-10-16T14:30:47Z,"Iterative augmentation of visual evidence for weakly-supervised lesion
  localization in deep interpretability frameworks","['Cristina González-Gonzalo', 'Bart Liefers', 'Bram van Ginneken', 'Clara I. Sánchez']",arXiv:1910.07373
http://arxiv.org/abs/1910.06790v1,2019-10-14T07:47:55Z,"Weakly Labeled Sound Event Detection Using Tri-training and Adversarial
  Learning","['Hyoungwoo Park', 'Sungrack Yun', 'Jungyun Eum', 'Janghoon Cho', 'Kyuwoong Hwang']",arXiv:1910.06790
http://arxiv.org/abs/1910.05518v2,2019-10-12T07:29:59Z,"Combinational Class Activation Maps for Weakly Supervised Object
  Localization","['Seunghan Yang', 'Yoonhyung Kim', 'Youngeun Kim', 'Changick Kim']",arXiv:1910.05518
http://arxiv.org/abs/1910.04562v1,2019-10-10T13:44:18Z,"Improving Pedestrian Attribute Recognition With Weakly-Supervised
  Multi-Scale Attribute-Specific Localization","['Chufeng Tang', 'Lu Sheng', 'Zhaoxiang Zhang', 'Xiaolin Hu']",arXiv:1910.04562
http://arxiv.org/abs/1910.02624v3,2019-10-07T06:28:16Z,"Label-PEnet: Sequential Label Propagation and Enhancement Networks for
  Weakly Supervised Instance Segmentation","['Weifeng Ge', 'Sheng Guo', 'Weilin Huang', 'Matthew R. Scott']",arXiv:1910.02624
http://arxiv.org/abs/1910.02101v2,2019-10-04T18:42:32Z,"Adaptively Denoising Proposal Collection for Weakly Supervised Object
  Localization","['Wenju Xu', 'Yuanwei Wu', 'Wenchi Ma', 'Guanghui Wang']",arXiv:1910.02101
http://arxiv.org/abs/1910.01236v1,2019-10-02T21:54:00Z,Weakly supervised segmentation from extreme points,"['Holger Roth', 'Ling Zhang', 'Dong Yang', 'Fausto Milletari', 'Ziyue Xu', 'Xiaosong Wang', 'Daguang Xu']",arXiv:1910.01236
http://arxiv.org/abs/1910.01064v1,2019-10-02T16:33:51Z,"Concept Drift Detection and Adaptation with Weak Supervision on
  Streaming Unlabeled Data",['Abhijit Suprem'],arXiv:1910.01064
http://arxiv.org/abs/1910.00054v1,2019-09-30T18:40:59Z,"Weakly Supervised Attention Networks for Fine-Grained Opinion Mining and
  Public Health","['Giannis Karamanolakis', 'Daniel Hsu', 'Luis Gravano']",arXiv:1910.00054
http://arxiv.org/abs/1909.13155v1,2019-09-28T21:34:40Z,Weakly Supervised Energy-Based Learning for Action Segmentation,"['Jun Li', 'Peng Lei', 'Sinisa Todorovic']",arXiv:1909.13155
http://arxiv.org/abs/1909.13784v2,2019-09-27T16:26:30Z,"LoGAN: Latent Graph Co-Attention Network for Weakly-Supervised Video
  Moment Retrieval","['Reuben Tan', 'Huijuan Xu', 'Kate Saenko', 'Bryan A. Plummer']",arXiv:1909.13784
http://arxiv.org/abs/1909.10698v1,2019-09-24T03:54:38Z,"Multi-scale discriminative Region Discovery for Weakly-Supervised Object
  Localization","['Pei Lv', 'Haiyu Yu', 'Junxiao Xue', 'Junjin Cheng', 'Lisha Cui', 'Bing Zhou', 'Mingliang Xu', 'Yi Yang']",arXiv:1909.10698
http://arxiv.org/abs/1909.09414v1,2019-09-20T10:32:48Z,Weakly Supervised Semantic Segmentation Using Constrained Dominant Sets,"['Sinem Aslan', 'Marcello Pelillo']",arXiv:1909.09414
http://arxiv.org/abs/1909.08542v1,2019-09-18T16:09:41Z,"Extremely Weak Supervised Image-to-Image Translation for Semantic
  Segmentation","['Samarth Shukla', 'Luc Van Gool', 'Radu Timofte']",arXiv:1909.08542
http://arxiv.org/abs/1909.07097v1,2019-09-16T10:02:51Z,"CELNet: Evidence Localization for Pathology Images using Weakly
  Supervised Learning","['Yongxiang Huang', 'Albert C. S. Chung']",arXiv:1909.07097
http://arxiv.org/abs/1909.05085v2,2019-09-11T14:40:30Z,"CEREBRUM: a fast and fully-volumetric Convolutional Encoder-decodeR for
  weakly-supervised sEgmentation of BRain strUctures from out-of-the-scanner
  MRI","['Dennis Bontempi', 'Sergio Benini', 'Alberto Signoroni', 'Michele Svanera', 'Lars Muckli']",arXiv:1909.05085
http://arxiv.org/abs/1909.04972v1,2019-09-11T11:08:55Z,"WSOD^2: Learning Bottom-up and Top-down Objectness Distillation for
  Weakly-supervised Object Detection","['Zhaoyang Zeng', 'Bei Liu', 'Jianlong Fu', 'Hongyang Chao', 'Lei Zhang']",arXiv:1909.04972
http://arxiv.org/abs/1909.04813v1,2019-09-11T01:49:25Z,Dual-attention Focused Module for Weakly Supervised Object Localization,"['Yukun Zhou', 'Zailiang Chen', 'Hailan Shen', 'Qing Liu', 'Rongchang Zhao', 'Yixiong Liang']",arXiv:1909.04813
http://arxiv.org/abs/1909.04161v1,2019-09-09T21:17:10Z,"Joint Learning of Saliency Detection and Weakly Supervised Semantic
  Segmentation","['Yu Zeng', 'Yunzhi Zhuge', 'Huchuan Lu', 'Lihe Zhang']",arXiv:1909.04161
http://arxiv.org/abs/1909.03714v1,2019-09-09T09:23:11Z,"Self-supervised Scale Equivariant Network for Weakly Supervised Semantic
  Segmentation","['Yude Wang', 'Jie Zhang', 'Meina Kan', 'Shiguang Shan', 'Xilin Chen']",arXiv:1909.03714
http://arxiv.org/abs/1909.03619v3,2019-09-09T03:34:34Z,Weakly Supervised Localization Using Background Images,"['Ziyi Kou', 'Wentian Zhao', 'Guofeng Cui', 'Shaojie Wang']",arXiv:1909.03619
http://arxiv.org/abs/1909.03354v4,2019-09-08T00:01:37Z,"Deep weakly-supervised learning methods for classification and
  localization in histology images: a survey","['Jérôme Rony', 'Soufiane Belharbi', 'Jose Dolz', 'Ismail Ben Ayed', 'Luke McCaffrey', 'Eric Granger']",arXiv:1909.03354
http://arxiv.org/abs/1909.02860v1,2019-09-05T13:22:08Z,"Knowledge-guided Pairwise Reconstruction Network for Weakly Supervised
  Referring Expression Grounding","['Xuejing Liu', 'Liang Li', 'Shuhui Wang', 'Zheng-Jun Zha', 'Li Su', 'Qingming Huang']",arXiv:1909.02860
http://arxiv.org/abs/1909.02077v1,2019-09-04T20:04:50Z,Weakly Supervised Universal Fracture Detection in Pelvic X-rays,"['Yirui Wang', 'Le Lu', 'Chi-Tung Cheng', 'Dakai Jin', 'Adam P. Harrison', 'Jing Xiao', 'Chien-Hung Liao', 'Shun Miao']",arXiv:1909.02077
http://arxiv.org/abs/1909.00415v1,2019-09-01T15:12:23Z,"Leveraging Just a Few Keywords for Fine-Grained Aspect Detection Through
  Weakly Supervised Co-Training","['Giannis Karamanolakis', 'Daniel Hsu', 'Luis Gravano']",arXiv:1909.00415
http://arxiv.org/abs/1909.00239v1,2019-08-31T16:30:28Z,WSLLN: Weakly Supervised Natural Language Localization Networks,"['Mingfei Gao', 'Larry S. Davis', 'Richard Socher', 'Caiming Xiong']",arXiv:1909.00239
http://arxiv.org/abs/1908.10568v1,2019-08-28T06:49:54Z,"Adaptive Reconstruction Network for Weakly Supervised Referring
  Expression Grounding","['Xuejing Liu', 'Liang Li', 'Shuhui Wang', 'Zheng-Jun Zha', 'Dechao Meng', 'Qingming Huang']",arXiv:1908.10568
http://arxiv.org/abs/1908.10555v1,2019-08-28T05:32:07Z,"CAMEL: A Weakly Supervised Learning Framework for Histopathology Image
  Segmentation","['Gang Xu', 'Zhigang Song', 'Zhuo Sun', 'Calvin Ku', 'Zhe Yang', 'Cancheng Liu', 'Shuhao Wang', 'Jianpeng Ma', 'Wei Xu']",arXiv:1908.10555
http://arxiv.org/abs/1908.10028v1,2019-08-27T04:48:16Z,Attention-based Dropout Layer for Weakly Supervised Object Localization,"['Junsuk Choe', 'Hyunjung Shim']",arXiv:1908.10028
http://arxiv.org/abs/1908.09990v1,2019-08-27T02:21:49Z,"Curved Text Detection in Natural Scene Images with Semi- and
  Weakly-Supervised Learning","['Xugong Qin', 'Yu Zhou', 'Dongbao Yang', 'Weiping Wang']",arXiv:1908.09990
http://arxiv.org/abs/1908.09891v1,2019-08-26T19:42:14Z,A Weakly Supervised Method for Instance Segmentation of Biological Cells,"['Fidel A. Guerrero-Peña', 'Pedro D. Marrero Fernandez', 'Tsang Ing Ren', 'Alexandre Cunha']",arXiv:1908.09891
http://arxiv.org/abs/1908.08294v1,2019-08-22T10:25:41Z,"Robustly segmenting quadriceps muscles of ultra-endurance athletes with
  weakly supervised U-Net","['Hoai-Thu Nguyen', 'Pierre Croisille', 'Magalie Viallon', 'Sarah Leclerc', 'Sylvain Grange', 'Rémi Grange', 'Olivier Bernard', 'Thomas Grenier']",arXiv:1908.08294
http://arxiv.org/abs/1908.08216v2,2019-08-22T06:20:38Z,"3C-Net: Category Count and Center Loss for Weakly-Supervised Action
  Localization","['Sanath Narayan', 'Hisham Cholakkal', 'Fahad Shahbaz Khan', 'Ling Shao']",arXiv:1908.08216
http://arxiv.org/abs/1908.07669v2,2019-08-21T01:50:44Z,Semantic-Transferable Weakly-Supervised Endoscopic Lesions Segmentation,"['Jiahua Dong', 'Yang Cong', 'Gan Sun', 'Dongdong Hou']",arXiv:1908.07669
http://arxiv.org/abs/1908.06552v1,2019-08-19T01:33:14Z,Weakly-supervised Action Localization with Background Modeling,"['Phuc Xuan Nguyen', 'Deva Ramanan', 'Charless C. Fowlkes']",arXiv:1908.06552
http://arxiv.org/abs/1908.06498v1,2019-08-18T18:43:44Z,Weakly Supervised Segmentation by A Deep Geodesic Prior,"['Aliasghar Mortazi', 'Naji Khosravan', 'Drew A. Torigian', 'Sila Kurugol', 'Ulas Bagci']",arXiv:1908.06498
http://arxiv.org/abs/1908.05770v1,2019-08-15T21:19:40Z,Discretely-constrained deep network for weakly supervised segmentation,"['Jizong Peng', 'Hoel Kervadec', 'Jose Dolz', 'Ismail Ben Ayed', 'Marco Pedersoli', 'Christian Desrosiers']",arXiv:1908.05770
http://arxiv.org/abs/1908.04501v1,2019-08-13T06:04:25Z,"Frame-to-Frame Aggregation of Active Regions in Web Videos for Weakly
  Supervised Semantic Segmentation","['Jungbeom Lee', 'Eunji Kim', 'Sungmin Lee', 'Jangho Lee', 'Sungroh Yoon']",arXiv:1908.04501
http://arxiv.org/abs/1908.03792v1,2019-08-10T17:48:19Z,Object-Aware Instance Labeling for Weakly Supervised Object Detection,"['Satoshi Kosugi', 'Toshihiko Yamasaki', 'Kiyoharu Aizawa']",arXiv:1908.03792
http://arxiv.org/abs/1908.02422v1,2019-08-07T02:33:18Z,"Adversarial Seeded Sequence Growing for Weakly-Supervised Temporal
  Action Localization","['Chengwei Zhang', 'Yunlu Xu', 'Zhanzhan Cheng', 'Yi Niu', 'Shiliang Pu', 'Fei Wu', 'Futai Zou']",arXiv:1908.02422
http://arxiv.org/abs/1907.13051v2,2019-07-30T16:21:11Z,Weakly Supervised Body Part Segmentation with Pose based Part Priors,"['Zhengyuan Yang', 'Yuncheng Li', 'Linjie Yang', 'Ning Zhang', 'Jiebo Luo']",arXiv:1907.13051
http://arxiv.org/abs/1907.11499v1,2019-07-26T11:53:15Z,Weakly Supervised Domain Detection,"['Yumo Xu', 'Mirella Lapata']",arXiv:1907.11499
http://arxiv.org/abs/1907.10993v1,2019-07-25T12:07:33Z,Weakly Supervised Recognition of Surgical Gestures,"['Beatrice van Amsterdam', 'Hirenkumar Nakawala', 'Elena De Momi', 'Danail Stoyanov']",arXiv:1907.10993
http://arxiv.org/abs/1907.12934v5,2019-07-25T00:51:18Z,Min-max Entropy for Weakly Supervised Pointwise Localization,"['Soufiane Belharbi', 'Jérôme Rony', 'Jose Dolz', 'Ismail Ben Ayed', 'Luke McCaffrey', 'Eric Granger']",arXiv:1907.12934
http://arxiv.org/abs/1907.07033v1,2019-07-16T14:32:33Z,"Neural Language Model Based Training Data Augmentation for Weakly
  Supervised Early Rumor Detection","['Sooji Han', 'Jie Gao', 'Fabio Ciravegna']",arXiv:1907.07033
http://arxiv.org/abs/1907.07023v1,2019-07-16T14:17:06Z,"Data Selection for training Semantic Segmentation CNNs with
  cross-dataset weak supervision","['Panagiotis Meletis', 'Rob Romijnders', 'Gijs Dubbelman']",arXiv:1907.07023
http://arxiv.org/abs/1907.04681v1,2019-07-10T12:52:46Z,"Domain Adaptation-based Augmentation for Weakly Supervised Nuclei
  Detection","['Nicolas Brieu', 'Armin Meier', 'Ansh Kapil', 'Ralf Schoenmeyer', 'Christos G. Gavriel', 'Peter D. Caie', 'Günter Schmidt']",arXiv:1907.04681
http://arxiv.org/abs/1907.00607v1,2019-07-01T08:44:30Z,Weak Supervision Enhanced Generative Network for Question Generation,"['Yutong Wang', 'Jiyuan Zheng', 'Qijiong Liu', 'Zhou Zhao', 'Jun Xiao', 'Yueting Zhuang']",arXiv:1907.00607
http://arxiv.org/abs/1906.06023v1,2019-06-14T05:05:27Z,Utilizing the Instability in Weakly Supervised Object Detection,"['Yan Gao', 'Boxiao Liu', 'Nan Guo', 'Xiaochun Ye', 'Fang Wan', 'Haihang You', 'Dongrui Fan']",arXiv:1906.06023
http://arxiv.org/abs/1906.05857v2,2019-06-13T17:59:19Z,"Show, Match and Segment: Joint Weakly Supervised Learning of Semantic
  Matching and Object Co-segmentation","['Yun-Chun Chen', 'Yen-Yu Lin', 'Ming-Hsuan Yang', 'Jia-Bin Huang']",arXiv:1906.05857
http://arxiv.org/abs/1906.04833v1,2019-06-11T21:34:09Z,"Weakly-supervised Compositional FeatureAggregation for Few-shot
  Recognition","['Ping Hu', 'Ximeng Sun', 'Kate Saenko', 'Stan Sclaroff']",arXiv:1906.04833
http://arxiv.org/abs/1906.04651v2,2019-06-11T15:23:01Z,Gated CRF Loss for Weakly Supervised Semantic Image Segmentation,"['Anton Obukhov', 'Stamatios Georgoulis', 'Dengxin Dai', 'Luc Van Gool']",arXiv:1906.04651
http://arxiv.org/abs/1906.03629v2,2019-06-09T12:50:10Z,"Movable-Object-Aware Visual SLAM via Weakly Supervised Semantic
  Segmentation","['Ting Sun', 'Yuxiang Sun', 'Ming Liu', 'Dit-Yan Yeung']",arXiv:1906.03629
http://arxiv.org/abs/1906.02517v5,2019-06-06T11:02:41Z,Guided learning for weakly-labeled semi-supervised sound event detection,"['Liwei Lin', 'Xiangdong Wang', 'Hong Liu', 'Yueliang Qian']",arXiv:1906.02517
http://arxiv.org/abs/1906.02468v1,2019-06-06T08:16:31Z,"Towards navigation without precise localization: Weakly supervised
  learning of goal-directed navigation cost map","['Huifang Ma', 'Yue Wang', 'Li Tang', 'Sarath Kodagoda', 'Rong Xiong']",arXiv:1906.02468
http://arxiv.org/abs/1906.01891v4,2019-06-05T09:08:38Z,"Weakly Supervised Object Detection with 2D and 3D Regression Neural
  Networks","['Florian Dubost', 'Hieab Adams', 'Pinar Yilmaz', 'Gerda Bortsova', 'Gijs van Tulder', 'M. Arfan Ikram', 'Wiro Niessen', 'Meike Vernooij', 'Marleen de Bruijne']",arXiv:1906.01891
http://arxiv.org/abs/1906.01028v1,2019-06-03T19:12:29Z,"A Hybrid RNN-HMM Approach for Weakly Supervised Temporal Action
  Segmentation","['Hilde Kuehne', 'Alexander Richard', 'Juergen Gall']",arXiv:1906.01028
http://arxiv.org/abs/1905.12931v2,2019-05-30T09:47:11Z,"Weakly supervised training of pixel resolution segmentation models on
  whole slide images",['Nicolas Pinchaud'],arXiv:1905.12931
http://arxiv.org/abs/1905.12190v1,2019-05-29T02:59:02Z,Closed-Loop Adaptation for Weakly-Supervised Semantic Segmentation,"['Zhengqiang Zhang', 'Shujian Yu', 'Shi Yin', 'Qinmu Peng', 'Xinge You']",arXiv:1905.12190
http://arxiv.org/abs/1905.10091v6,2019-05-24T08:46:56Z,"Specialized Decision Surface and Disentangled Feature for
  Weakly-Supervised Polyphonic Sound Event Detection","['Liwei Lin', 'Xiangdong Wang', 'Hong Liu', 'Yueliang Qian']",arXiv:1905.10091
http://arxiv.org/abs/1905.08586v1,2019-05-21T12:49:22Z,Marginalized Average Attentional Network for Weakly-Supervised Learning,"['Yuan Yuan', 'Yueming Lyu', 'Xi Shen', 'Ivor W. Tsang', 'Dit-Yan Yeung']",arXiv:1905.08586
http://arxiv.org/abs/1905.07293v1,2019-05-17T14:37:50Z,Weakly-Supervised Temporal Localization via Occurrence Count Learning,"['Julien Schroeter', 'Kirill Sidorov', 'David Marshall']",arXiv:1905.07293
http://arxiv.org/abs/1905.06784v1,2019-05-16T14:35:09Z,"Harvesting Information from Captions for Weakly Supervised Semantic
  Segmentation","['Johann Sawatzky', 'Debayan Banerjee', 'Juergen Gall']",arXiv:1905.06784
http://arxiv.org/abs/1905.04042v2,2019-05-10T09:57:23Z,"Prototype Propagation Networks (PPN) for Weakly-supervised Few-shot
  Learning on Category Graph","['Lu Liu', 'Tianyi Zhou', 'Guodong Long', 'Jing Jiang', 'Lina Yao', 'Chengqi Zhang']",arXiv:1905.04042
http://arxiv.org/abs/1905.02171v1,2019-05-06T17:39:09Z,Spatio-Temporal Action Localization in a Weakly Supervised Setting,"['Kurt Degiorgio', 'Fabio Cuzzolin']",arXiv:1905.02171
http://arxiv.org/abs/1905.00561v1,2019-05-02T03:05:43Z,Large-scale weakly-supervised pre-training for video action recognition,"['Deepti Ghadiyaram', 'Matt Feiszli', 'Du Tran', 'Xueting Yan', 'Heng Wang', 'Dhruv Mahajan']",arXiv:1905.00561
http://arxiv.org/abs/1904.12319v1,2019-04-28T13:11:10Z,"Classification and Detection in Mammograms with Weak Supervision via
  Dual Branch Deep Neural Net","['Ran Bakalo', 'Rami Ben-Ari', 'Jacob Goldberger']",arXiv:1904.12319
http://arxiv.org/abs/1904.11693v1,2019-04-26T06:47:58Z,"Box-driven Class-wise Region Masking and Filling Rate Guided Loss for
  Weakly Supervised Semantic Segmentation","['Chunfeng Song', 'Yan Huang', 'Wanli Ouyang', 'Liang Wang']",arXiv:1904.11693
http://arxiv.org/abs/1904.10032v2,2019-04-22T18:56:43Z,"Leveraging Orientation for Weakly Supervised Object Detection with
  Application to Firearm Localization","['Javed Iqbal', 'Muhammad Akhtar Munir', 'Arif Mahmood', 'Afsheen Rafaqat Ali', 'Mohsen Ali']",arXiv:1904.10032
http://arxiv.org/abs/1904.12619v2,2019-04-19T10:26:38Z,"Multiple receptive fields and small-object-focusing weakly-supervised
  segmentation network for fast object detection","['Siyang Sun', 'Yingjie Yin', 'Xingang Wang', 'De Xu', 'Yuan Zhao', 'Haifeng Shen']",arXiv:1904.12619
http://arxiv.org/abs/1904.09092v1,2019-04-19T06:30:36Z,"Weakly Supervised Adversarial Domain Adaptation for Semantic
  Segmentation in Urban Scenes","['Qi Wang', 'Junyu Gao', 'Xuelong Li']",arXiv:1904.09092
http://arxiv.org/abs/1904.08208v1,2019-04-17T11:53:52Z,"Guided Anisotropic Diffusion and Iterative Learning for Weakly
  Supervised Change Detection","['Rodrigo Caye Daudt', 'Bertrand Le Saux', 'Alexandre Boulch', 'Yann Gousseau']",arXiv:1904.08208
http://arxiv.org/abs/1904.07774v4,2019-04-16T15:48:36Z,Weakly Supervised Gaussian Networks for Action Detection,"['Basura Fernando', 'Cheston Tan Yin Chet', 'Hakan Bilen']",arXiv:1904.07774
http://arxiv.org/abs/1904.05647v1,2019-04-11T11:59:41Z,"C-MIL: Continuation Multiple Instance Learning for Weakly Supervised
  Object Detection","['Fang Wan', 'Chang Liu', 'Wei Ke', 'Xiangyang Ji', 'Jianbin Jiao', 'Qixiang Ye']",arXiv:1904.05647
http://arxiv.org/abs/1904.05191v3,2019-04-10T13:55:10Z,"Weakly-Supervised White and Grey Matter Segmentation in 3D Brain
  Ultrasound","['Beatrice Demiray', 'Julia Rackerseder', 'Stevica Bozhinoski', 'Nassir Navab']",arXiv:1904.05191
http://arxiv.org/abs/1904.05044v3,2019-04-10T08:02:35Z,"Weakly Supervised Learning of Instance Segmentation with Inter-pixel
  Relations","['Jiwoon Ahn', 'Sunghyun Cho', 'Suha Kwak']",arXiv:1904.05044
http://arxiv.org/abs/1904.03983v1,2019-04-08T12:09:11Z,Weakly Supervised Semantic Segmentation of Satellite Images,"['Adrien Nivaggioli', 'Hicham Randrianarivo']",arXiv:1904.03983
http://arxiv.org/abs/1904.03841v3,2019-04-08T05:07:14Z,Duration robust weakly supervised sound event detection,"['Heinrich Dinkel', 'Kai Yu']",arXiv:1904.03841
http://arxiv.org/abs/1904.03116v3,2019-04-05T15:19:35Z,Fast Weakly Supervised Action Segmentation Using Mutual Consistency,"['Yaser Souri', 'Mohsen Fayyaz', 'Luca Minciullo', 'Gianpiero Francesca', 'Juergen Gall']",arXiv:1904.03116
http://arxiv.org/abs/1904.02436v1,2019-04-04T09:56:02Z,"Few-shot brain segmentation from weakly labeled data with deep
  heteroscedastic multi-task networks","['Richard McKinley', 'Michael Rebsamen', 'Raphael Meier', 'Mauricio Reyes', 'Christian Rummel', 'Roland Wiest']",arXiv:1904.02436
http://arxiv.org/abs/1904.01749v2,2019-04-03T03:30:51Z,"Fully Using Classifiers for Weakly Supervised Semantic Segmentation with
  Modified Cues","['Ting Sun', 'Lei Tai', 'Zhihan Gao', 'Ming Liu', 'Dit-Yan Yeung']",arXiv:1904.01749
http://arxiv.org/abs/1904.01665v1,2019-04-02T20:52:39Z,Activity Driven Weakly Supervised Object Detection,"['Zhenheng Yang', 'Dhruv Mahajan', 'Deepti Ghadiyaram', 'Ram Nevatia', 'Vignesh Ramanathan']",arXiv:1904.01665
http://arxiv.org/abs/1904.00818v6,2019-04-01T13:03:31Z,"COCO_TS Dataset: Pixel-level Annotations Based on Weak Supervision for
  Scene Text Segmentation","['Simone Bonechi', 'Paolo Andreini', 'Monica Bianchini', 'Franco Scarselli']",arXiv:1904.00818
http://arxiv.org/abs/1904.00566v1,2019-04-01T05:19:19Z,Multi-source weak supervision for saliency detection,"['Yu Zeng', 'Yunzhi Zhuge', 'Huchuan Lu', 'Lihe Zhang', 'Mingyang Qian', 'Yizhou Yu']",arXiv:1904.00566
http://arxiv.org/abs/1904.00551v1,2019-04-01T03:53:49Z,Weakly Supervised Object Detection with Segmentation Collaboration,"['Xiaoyan Li', 'Meina Kan', 'Shiguang Shan', 'Xilin Chen']",arXiv:1904.00551
http://arxiv.org/abs/1904.00227v3,2019-03-30T14:51:44Z,"RefineLoc: Iterative Refinement for Weakly-Supervised Action
  Localization","['Alejandro Pardo', 'Humam Alwassel', 'Fabian Caba Heilbron', 'Ali Thabet', 'Bernard Ghanem']",arXiv:1904.00227
http://arxiv.org/abs/1903.11791v4,2019-03-28T05:49:26Z,Hierarchical Pooling Structure for Weakly Labeled Sound Event Detection,"['Ke-Xin He', 'Yu-Han Shen', 'Wei-Qiang Zhang']",arXiv:1903.11791
http://arxiv.org/abs/1903.10909v2,2019-03-24T05:47:31Z,"Attention-based Convolutional Neural Network for Weakly Labeled Human
  Activities Recognition with Wearable Sensors","['Kun Wang', 'Jun He', 'Lei Zhang']",arXiv:1903.10909
http://arxiv.org/abs/1903.03462v2,2019-03-08T14:16:11Z,On Boosting Semantic Street Scene Segmentation with Weak Supervision,"['Panagiotis Meletis', 'Gijs Dubbelman']",arXiv:1903.03462
http://arxiv.org/abs/1903.00765v6,2019-03-02T21:13:59Z,Weakly Labelled AudioSet Tagging with Attention Neural Networks,"['Qiuqiang Kong', 'Changsong Yu', 'Turab Iqbal', 'Yong Xu', 'Wenwu Wang', 'Mark D. Plumbley']",arXiv:1903.00765
