id,published,title,authors,paperId
http://arxiv.org/abs/1907.12845v1,2019-07-30T11:53:49Z,"Overlap-free Drawing of Generalized Pythagoras Trees for Hierarchy
  Visualization","['Tanja Munz', 'Michael Burch', 'Toon van Benthem', 'Yoeri Poels', 'Fabian Beck', 'Daniel Weiskopf']",arXiv:1907.12845
http://arxiv.org/abs/1907.11040v3,2019-07-17T15:34:44Z,DeepDrawing: A Deep Learning Approach to Graph Drawing,"['Yong Wang', 'Zhihua Jin', 'Qianwen Wang', 'Weiwei Cui', 'Tengfei Ma', 'Huamin Qu']",arXiv:1907.11040
http://arxiv.org/abs/1907.06417v2,2019-07-15T10:28:34Z,"Quick, Stat!: A Statistical Analysis of the Quick, Draw! Dataset","['Raul Fernandez-Fernandez', 'Juan G. Victores', 'David Estevez', 'Carlos Balaguer']",arXiv:1907.06417
http://arxiv.org/abs/1907.01424v1,2019-07-02T15:00:50Z,Landmark Assisted CycleGAN for Cartoon Face Generation,"['Ruizheng Wu', 'Xiaodong Gu', 'Xin Tao', 'Xiaoyong Shen', 'Yu-Wing Tai', 'J iaya Jia']",arXiv:1907.01424
http://arxiv.org/abs/1907.01004v3,2019-07-01T18:20:03Z,Symmetry Detection and Classification in Drawings of Graphs,"['Felice De Luca', 'Md Iqbal Hossain', 'Stephen Kobourov']",arXiv:1907.01004
http://arxiv.org/abs/1906.06337v1,2019-06-14T16:52:27Z,Realistic Speech-Driven Facial Animation with GANs,"['Konstantinos Vougioukas', 'Stavros Petridis', 'Maja Pantic']",arXiv:1906.06337
http://arxiv.org/abs/1906.04845v1,2019-06-11T22:21:19Z,"Discrepancy, Coresets, and Sketches in Machine Learning","['Zohar Karnin', 'Edo Liberty']",arXiv:1906.04845
http://arxiv.org/abs/1906.11880v1,2019-06-05T17:58:28Z,Style Generator Inversion for Image Enhancement and Animation,"['Aviv Gabbay', 'Yedid Hoshen']",arXiv:1906.11880
http://arxiv.org/abs/1906.00544v1,2019-06-03T03:12:29Z,3D Magic Mirror: Automatic Video to 3D Caricature Translation,"['Yudong Guo', 'Luo Jiang', 'Lin Cai', 'Juyong Zhang']",arXiv:1906.00544
http://arxiv.org/abs/1905.12730v2,2019-05-29T21:10:58Z,Recursive Sketches for Modular Deep Learning,"['Badih Ghazi', 'Rina Panigrahy', 'Joshua R. Wang']",arXiv:1905.12730
http://arxiv.org/abs/1905.11142v1,2019-05-27T11:40:21Z,"Audio2Face: Generating Speech/Face Animation from Single Audio with
  Attention-Based Bidirectional LSTM Networks","['Guanzhong Tian', 'Yi Yuan', 'Yong liu']",arXiv:1905.11142
http://arxiv.org/abs/1905.04510v1,2019-05-11T12:07:16Z,Deep Zero-Shot Learning for Scene Sketch,"['Yao Xie', 'Peng Xu', 'Zhanyu Ma']",arXiv:1905.04510
http://arxiv.org/abs/1905.02327v2,2019-05-07T02:20:42Z,Semantic Adversarial Network for Zero-Shot Sketch-Based Image Retrieval,"['Xinxun Xu', 'Hao Wang', 'Leida Li', 'Cheng Deng']",arXiv:1905.02327
http://arxiv.org/abs/1904.12371v1,2019-04-28T19:15:33Z,Counterexample-Driven Synthesis for Probabilistic Program Sketches,"['Milan Češka', 'Christian Hensel', 'Sebastian Junges', 'Joost-Pieter Katoen']",arXiv:1904.12371
http://arxiv.org/abs/1904.12201v1,2019-04-27T20:16:04Z,Human-Centered Emotion Recognition in Animated GIFs,"['Zhengyuan Yang', 'Yixuan Zhang', 'Jiebo Luo']",arXiv:1904.12201
http://arxiv.org/abs/1904.12615v1,2019-04-20T11:23:40Z,"Everyone is a Cartoonist: Selfie Cartoonization with Attentive
  Adversarial Networks","['Xinyu Li', 'Wei Zhang', 'Tong Shen', 'Tao Mei']",arXiv:1904.12615
http://arxiv.org/abs/1904.08910v1,2019-04-18T17:43:42Z,"Combating the Elsagate phenomenon: Deep learning architectures for
  disturbing cartoons","['Akari Ishikawa', 'Edson Bollis', 'Sandra Avila']",arXiv:1904.08910
http://arxiv.org/abs/1904.08542v1,2019-04-18T00:11:04Z,Generative Model for Zero-Shot Sketch-Based Image Retrieval,"['Vinay Kumar Verma', 'Aakansha Mishra', 'Ashish Mishra', 'Piyush Rai']",arXiv:1904.08542
http://arxiv.org/abs/1904.08223v1,2019-04-17T12:29:28Z,Estimating Cardinalities with Deep Sketches,"['Andreas Kipf', 'Dimitri Vorona', 'Jonas Müller', 'Thomas Kipf', 'Bernhard Radke', 'Viktor Leis', 'Peter Boncz', 'Thomas Neumann', 'Alfons Kemper']",arXiv:1904.08223
http://arxiv.org/abs/1904.08029v1,2019-04-17T00:38:40Z,"Optimal loss-carry-forward taxation for Lévy risk processes stopped
  at general draw-down time","['Wenyuan Wang', 'Zhimin Zhang']",arXiv:1904.08029
http://arxiv.org/abs/1904.05440v1,2019-04-10T21:04:54Z,Generating Animations from Screenplays,"['Yeyao Zhang', 'Eleftheria Tsipidi', 'Sasha Schriber', 'Mubbasir Kapadia', 'Markus Gross', 'Ashutosh Modi']",arXiv:1904.05440
http://arxiv.org/abs/1904.03620v1,2019-04-07T10:23:47Z,Teaching GANs to Sketch in Vector Format,"['Varshaneya V', 'S Balasubramanian', 'Vineeth N Balasubramanian']",arXiv:1904.03620
http://arxiv.org/abs/1904.03451v2,2019-04-06T14:02:50Z,Doodle to Search: Practical Zero-Shot Sketch-based Image Retrieval,"['Sounak Dey', 'Pau Riba', 'Anjan Dutta', 'Josep Llados', 'Yi-Zhe Song']",arXiv:1904.03451
http://arxiv.org/abs/1904.03208v3,2019-04-05T18:04:40Z,"Semantic-Aware Knowledge Preservation for Zero-Shot Sketch-Based Image
  Retrieval","['Qing Liu', 'Lingxi Xie', 'Huiyu Wang', 'Alan Yuille']",arXiv:1904.03208
http://arxiv.org/abs/1904.01971v2,2019-04-03T12:33:47Z,"Stacked Semantic-Guided Network for Zero-Shot Sketch-Based Image
  Retrieval","['Hao Wang', 'Cheng Deng', 'Xinxu Xu', 'Wei Liu', 'Xinbo Gao', 'Dacheng Tao']",arXiv:1904.01971
http://arxiv.org/abs/1904.01509v1,2019-04-02T15:50:11Z,"FEAFA: A Well-Annotated Dataset for Facial Expression Analysis and 3D
  Facial Animation","['Yanfu Yan', 'Ke Lu', 'Jian Xue', 'Pengcheng Gao', 'Jiayi Lyu']",arXiv:1904.01509
http://arxiv.org/abs/1903.09623v1,2019-03-22T17:34:21Z,"""The Perfect One"": Understanding Communication Practices and Challenges
  with Animated GIFs","['Jialun ""Aaron"" Jiang', 'Casey Fiesler', 'Jed R. Brubaker']",arXiv:1903.09623
http://arxiv.org/abs/1903.08496v2,2019-03-20T13:19:44Z,Drawing planar graphs with few segments on a polynomial grid,"['Philipp Kindermann', 'Tamara Mchedlidze', 'Thomas Schneck', 'Antonios Symvonis']",arXiv:1903.08496
http://arxiv.org/abs/1903.07190v1,2019-03-17T22:43:28Z,Learning-Based Animation of Clothing for Virtual Try-On,"['Igor Santesteban', 'Miguel A. Otaduy', 'Dan Casas']",arXiv:1903.07190
http://arxiv.org/abs/1903.03372v1,2019-03-08T11:20:39Z,"Semantically Tied Paired Cycle Consistency for Zero-Shot Sketch-based
  Image Retrieval","['Anjan Dutta', 'Zeynep Akata']",arXiv:1903.03372
http://arxiv.org/abs/1903.02546v1,2019-03-06T18:52:33Z,"A Sketch of Some Stochastic Models and Analysis Methods for Fiber Bundle
  Failure under Increasing Tensile Load","['Shuang Li', 'James Lynch']",arXiv:1903.02546
http://arxiv.org/abs/1903.01072v3,2019-03-04T05:09:16Z,COMIC: Towards A Compact Image Captioning Model with Attention,"['Jia Huei Tan', 'Chee Seng Chan', 'Joon Huang Chuah']",arXiv:1903.01072
http://arxiv.org/abs/1903.00117v2,2019-03-01T01:13:30Z,"A Sketch Based 3D Shape Retrieval Approach Based on Efficient Deep
  Point-to-Subspace Metric Learning","['Yinjie Lei', 'Ziqin Zhou', 'Pingping Zhang', 'Yulan Guo', 'Zijun Ma', 'Lingqiao Liu']",arXiv:1903.00117
http://arxiv.org/abs/1902.08137v1,2019-02-21T16:49:12Z,Deep CNN-based Speech Balloon Detection and Segmentation for Comic Books,"['David Dubray', 'Jochen Laubrock']",arXiv:1902.08137
http://arxiv.org/abs/1902.06838v1,2019-02-18T23:28:30Z,"SC-FEGAN: Face Editing Generative Adversarial Network with User's Sketch
  and Color","['Youngjoo Jo', 'Jongyoul Park']",arXiv:1902.06838
http://arxiv.org/abs/1902.06349v2,2019-02-17T23:21:34Z,Learning to Infer Program Sketches,"['Maxwell Nye', 'Luke Hewitt', 'Joshua Tenenbaum', 'Armando Solar-Lezama']",arXiv:1902.06349
http://arxiv.org/abs/1902.05630v1,2019-02-14T22:34:43Z,"Using Key Player Analysis as a Method for Examining the Role of
  Community Animators in Technology Adoption","['Jomara Sandbulte', 'Jessica Kropczynski', 'John M. Carroll']",arXiv:1902.05630
http://arxiv.org/abs/1901.09774v2,2019-01-28T16:20:20Z,Attribute-Guided Sketch Generation,"['Hao Tang', 'Xinya Chen', 'Wei Wang', 'Dan Xu', 'Jason J. Corso', 'Nicu Sebe', 'Yan Yan']",arXiv:1901.09774
http://arxiv.org/abs/1901.08969v1,2019-01-24T11:35:37Z,"A Zero-Shot Learning application in Deep Drawing process using
  Hyper-Process Model","['João Reis', 'Gil Gonçalves']",arXiv:1901.08969
http://arxiv.org/abs/1901.03991v1,2019-01-13T14:23:44Z,RNN-based Generative Model for Fine-Grained Sketching,"['Andrin Jenal', 'Nikolay Savinov', 'Torsten Sattler', 'Gaurav Chaurasia']",arXiv:1901.03991
http://arxiv.org/abs/1901.03427v2,2019-01-10T23:04:46Z,Stroke-based sketched symbol reconstruction and segmentation,"['Kurmanbek Kaiyrbekov', 'Metin Sezgin']",arXiv:1901.03427
http://arxiv.org/abs/1901.00866v3,2019-01-03T19:00:01Z,"The Data Analysis Pipeline for the SDSS-IV MaNGA IFU Galaxy Survey:
  Emission-Line Modeling","['Francesco Belfiore', 'Kyle B. Westfall', 'Adam Schaefer', 'Michele Cappellari', 'Xihan Ji', 'Matthew A. Bershady', 'Christy Tremonti', 'David R. Law', 'Renbin Yan', 'Kevin Bundy', 'Shravan Shetty', 'Niv Drory', 'Daniel Thomas', 'Eric Emsellem', 'Sebastián F. Sánchez']",arXiv:1901.00866
http://arxiv.org/abs/1901.00856v2,2019-01-03T18:59:59Z,"The Data Analysis Pipeline for the SDSS-IV MaNGA IFU Galaxy Survey:
  Overview","['Kyle B. Westfall', 'Michele Cappellari', 'Matthew A. Bershady', 'Kevin Bundy', 'Francesco Belfiore', 'Xihan Ji', 'David R. Law', 'Adam Schaefer', 'Shravan Shetty', 'Christy A. Tremonti', 'Renbin Yan', 'Brett H. Andrews', 'Joel R. Brownstein', 'Brian Cherinka', 'Lodovico Coccato', 'Niv Drory', 'Claudia Maraston', 'Taniya Parikh', 'José R. Sánchez-Gallego', 'Daniel Thomas', 'Anne-Marie Weijmans', 'Jorge Barrera-Ballesteros', 'Cheng Du', 'Daniel Goddard', 'Niu Li', 'Karen Masters', 'Héctor Javier Ibarra Medel', 'Sebastián F. Sánchez', 'Meng Yang', 'Zheng Zheng', 'Shuang Zhou']",arXiv:1901.00856
http://arxiv.org/abs/1812.11029v1,2018-12-28T15:13:21Z,Multi-column Point-CNN for Sketch Segmentation,"['Fei Wang', 'Shujin Lin', 'Hanhui Li', 'Hefeng Wu', 'Junkun Jiang', 'Ruomei Wang', 'Xiaonan Luo']",arXiv:1812.11029
http://arxiv.org/abs/1812.10902v1,2018-12-28T06:16:23Z,"Deep Convolutional Neural Networks in the Face of Caricature: Identity
  and Image Revealed","['Matthew Q. Hill', 'Connor J. Parde', 'Carlos D. Castillo', 'Y. Ivette Colon', 'Rajeev Ranjan', 'Jun-Cheng Chen', 'Volker Blanz', ""Alice J. O'Toole""]",arXiv:1812.10902
http://arxiv.org/abs/1812.08861v3,2018-12-20T21:45:56Z,Animating Arbitrary Objects via Deep Motion Transfer,"['Aliaksandr Siarohin', 'Stéphane Lathuilière', 'Sergey Tulyakov', 'Elisa Ricci', 'Nicu Sebe']",arXiv:1812.08861
http://arxiv.org/abs/1812.08438v1,2018-12-20T09:35:26Z,"A Pontryaghin Maximum Principle Approach For The Optimization Of
  Dividends/consumption Of Spectrally Negative Markov Processes, Until A
  Generalized Draw-down Time","['Florin Avram', 'Dan Goreac']",arXiv:1812.08438
http://arxiv.org/abs/1812.04929v2,2018-12-12T13:13:02Z,Semi-Supervised Learning for Face Sketch Synthesis in the Wild,"['Chaofeng Chen', 'Wei Liu', 'Xiao Tan', 'Kwan-Yee K. Wong']",arXiv:1812.04929
http://arxiv.org/abs/1812.04275v1,2018-12-11T08:57:31Z,Learning Large Euclidean Margin for Sketch-based Image Retrieval,"['Peng Lu', 'Gao Huang', 'Yanwei Fu', 'Guodong Guo', 'Hangyu Lin']",arXiv:1812.04275
http://arxiv.org/abs/1812.03473v1,2018-12-09T12:36:38Z,Comixify: Transform video into a comics,"['Maciej Pęśko', 'Adam Svystun', 'Paweł Andruszkiewicz', 'Przemysław Rokita', 'Tomasz Trzciński']",arXiv:1812.03473
http://arxiv.org/abs/1812.02466v1,2018-12-06T11:20:58Z,"Deep Embedding using Bayesian Risk Minimization with Application to
  Sketch Recognition","['Anand Mishra', 'Ajeet Kumar Singh']",arXiv:1812.02466
http://arxiv.org/abs/1811.11796v3,2018-11-28T19:40:32Z,"Cartoon-to-real: An Approach to Translate Cartoon to Realistic Images
  using GAN","['K M Arefeen Sultan', 'Labiba Kanij Rupty', 'Nahidul Islam Pranto', 'Sayed Khan Shuvo', 'Mohammad Imrul Jubair']",arXiv:1811.11796
http://arxiv.org/abs/1811.11375v2,2018-11-28T03:52:18Z,"Instance-level Sketch-based Retrieval by Deep Triplet Classification
  Siamese Network","['Peng Lu', 'Hangyu Lin', 'Yanwei Fu', 'Shaogang Gong', 'Yu-Gang Jiang', 'Xiangyang Xue']",arXiv:1811.11375
http://arxiv.org/abs/1811.10100v3,2018-11-25T21:36:01Z,WarpGAN: Automatic Caricature Generation,"['Yichun Shi', 'Debayan Deb', 'Anil K. Jain']",arXiv:1811.10100
http://arxiv.org/abs/1811.09845v3,2018-11-24T14:42:18Z,"Tell, Draw, and Repeat: Generating and Modifying Images Based on
  Continual Linguistic Instruction","['Alaaeldin El-Nouby', 'Shikhar Sharma', 'Hannes Schulz', 'Devon Hjelm', 'Layla El Asri', 'Samira Ebrahimi Kahou', 'Yoshua Bengio', 'Graham W. Taylor']",arXiv:1811.09845
http://arxiv.org/abs/1811.09799v2,2018-11-24T09:39:41Z,"SDSS-IV MaNGA: Stellar initial mass function variation inferred from
  Bayesian analysis of the integral field spectroscopy of early type galaxies","['Shuang Zhou', 'H. J. Mo', 'Cheng Li', 'Zheng Zheng', 'Niu Li', 'Cheng Du', 'Shude Mao', 'Taniya Parikh', 'Richard R. Lane', 'Daniel Thomas']",arXiv:1811.09799
http://arxiv.org/abs/1811.08170v1,2018-11-20T10:44:34Z,Sketch-R2CNN: An Attentive Network for Vector Sketch Recognition,"['Lei Li', 'Changqing Zou', 'Youyi Zheng', 'Qingkun Su', 'Hongbo Fu', 'Chiew-Lan Tai']",arXiv:1811.08170
http://arxiv.org/abs/1811.06287v1,2018-11-15T10:44:35Z,Sketch based Reduced Memory Hough Transform,"['Levi Offen', 'Michael Werman']",arXiv:1811.06287
http://arxiv.org/abs/1811.05705v1,2018-11-14T09:58:33Z,"An analysis of a fair division protocol for drawing legislative
  districts","['Jessica De Silva', 'Brady Gales', 'Bryson Kagy', 'David Offner']",arXiv:1811.05705
http://arxiv.org/abs/1811.03214v1,2018-11-08T01:36:51Z,Facial Landmark Detection for Manga Images,"['Marco Stricker', 'Olivier Augereau', 'Koichi Kise', 'Motoi Iwata']",arXiv:1811.03214
http://arxiv.org/abs/1811.03151v1,2018-11-07T21:23:31Z,"DragonPaint: Rule based bootstrapping for small data with an application
  to cartoon coloring",['K. Gretchen Greene'],arXiv:1811.03151
http://arxiv.org/abs/1811.02580v2,2018-11-06T19:00:07Z,"SDSS-IV MaNGA PyMorph Photometric and Deep Learning Morphological
  Catalogs and implications for bulge properties and stellar angular momentum","['J. -L. Fischer', 'H. Domínguez Sánchez', 'M. Bernardi']",arXiv:1811.02580
http://arxiv.org/abs/1811.00785v1,2018-11-02T09:05:43Z,Drawing Clustered Graphs on Disk Arrangements,"['Tamara Mchedlidze', 'Marcel Radermacher', 'Ignaz Rutter', 'Nina Zimbel']",arXiv:1811.00785
http://arxiv.org/abs/1811.00445v2,2018-11-01T15:40:23Z,"CariGAN: Caricature Generation through Weakly Paired Adversarial
  Learning","['Wenbin Li', 'Wei Xiong', 'Haofu Liao', 'Jing Huo', 'Yang Gao', 'Jiebo Luo']",arXiv:1811.00445
http://arxiv.org/abs/1811.00249v1,2018-11-01T05:59:53Z,"Examining Performance of Sketch-to-Image Translation Models with
  Multiclass Automatically Generated Paired Training Data",['Dichao Hu'],arXiv:1811.00249
http://arxiv.org/abs/1811.00222v2,2018-11-01T04:39:20Z,CariGANs: Unpaired Photo-to-Caricature Translation,"['Kaidi Cao', 'Jing Liao', 'Lu Yuan']",arXiv:1811.00222
http://arxiv.org/abs/1810.05977v1,2018-10-14T05:25:49Z,Learning to Sketch with Deep Q Networks and Demonstrated Strokes,"['Tao Zhou', 'Chen Fang', 'Zhaowen Wang', 'Jimei Yang', 'Byungmoon Kim', 'Zhili Chen', 'Jonathan Brandt', 'Demetri Terzopoulos']",arXiv:1810.05977
http://arxiv.org/abs/1810.05361v1,2018-10-12T05:22:56Z,Unsupervised Facial Geometry Learning for Sketch to Photo Synthesis,"['Hadi Kazemi', 'Fariborz Taherkhani', 'Nasser M. Nasrabadi']",arXiv:1810.05361
http://arxiv.org/abs/1810.02042v1,2018-10-04T03:43:16Z,"Learning Bidirectional LSTM Networks for Synthesizing 3D Mesh Animation
  Sequences","['Yi-Ling Qiao', 'Lin Gao', 'Yu-Kun Lai', 'Shihong Xia']",arXiv:1810.02042
http://arxiv.org/abs/1809.03137v3,2018-09-10T04:59:25Z,"Tracking by Animation: Unsupervised Learning of Multi-Object Attentive
  Trackers","['Zhen He', 'Jian Li', 'Daxue Liu', 'Hangen He', 'David Barber']",arXiv:1809.03137
http://arxiv.org/abs/1809.01890v1,2018-09-06T09:09:40Z,"Full-body High-resolution Anime Generation with Progressive
  Structure-conditional Generative Adversarial Networks","['Koichi Hamada', 'Kentaro Tachibana', 'Tianqi Li', 'Hiroto Honda', 'Yusuke Uchida']",arXiv:1809.01890
http://arxiv.org/abs/1809.01726v2,2018-09-05T20:37:53Z,Neural Comic Style Transfer: Case Study,"['Maciej Pęśko', 'Tomasz Trzciński']",arXiv:1809.01726
http://arxiv.org/abs/1809.00628v1,2018-09-03T15:30:09Z,The Weighted Barycenter Drawing Recognition Problem,"['Peter Eades', 'Patrick Healy', 'Nikola S. Nikolov']",arXiv:1809.00628
http://arxiv.org/abs/1808.10005v1,2018-08-29T18:32:29Z,Recognition and Drawing of Stick Graphs,"['Felice De Luca', 'Md Iqbal Hossain', 'Stephen Kobourov', 'Anna Lubiw', 'Debajyoti Mondal']",arXiv:1808.10005
http://arxiv.org/abs/1808.09094v1,2018-08-28T02:44:05Z,PyDraw: a GUI drawing generator based on Tkinter and its design concept,"['Jinwei Lin', 'Aimin Zhou']",arXiv:1808.09094
http://arxiv.org/abs/1809.02665v1,2018-08-26T01:42:29Z,"DreamNLP: Novel NLP System for Clinical Report Metadata Extraction using
  Count Sketch Data Streaming Algorithm: Preliminary Results","['Sanghyun Choi', 'Nikita Ivkin', 'Vladimir Braverman', 'Michael A. Jacobs']",arXiv:1809.02665
http://arxiv.org/abs/1808.03240v2,2018-08-09T17:17:47Z,"User-Guided Deep Anime Line Art Colorization with Conditional
  Adversarial Networks","['Yuanzheng Ci', 'Xinzhu Ma', 'Zhihui Wang', 'Haojie Li', 'Zhongxuan Luo']",arXiv:1808.03240
http://arxiv.org/abs/1808.02313v1,2018-08-07T11:51:20Z,Deep Factorised Inverse-Sketching,"['Kaiyue Pang', 'Da Li', 'Jifei Song', 'Yi-Zhe Song', 'Tao Xiang', 'Timothy M. Hospedales']",arXiv:1808.02313
http://arxiv.org/abs/1808.01745v1,2018-08-06T06:46:02Z,"Scaling notifications beyond alerts: from subtly drawing attention up to
  forcing the user to take action","['Denys J. C. Matthies', 'Laura Milena Daza Parra', 'Bodo Urban']",arXiv:1808.01745
http://arxiv.org/abs/1808.00059v1,2018-07-31T20:10:01Z,Deep Sketch-Photo Face Recognition Assisted by Facial Attributes,"['Seyed Mehdi Iranmanesh', 'Hadi Kazemi', 'Sobhan Soleymani', 'Ali Dabouei', 'Nasser M. Nasrabadi']",arXiv:1808.00059
http://arxiv.org/abs/1807.11847v1,2018-07-31T14:56:02Z,Fast Sketch Segmentation and Labeling with Deep Learning,"['Lei Li', 'Hongbo Fu', 'Chiew-Lan Tai']",arXiv:1807.11847
http://arxiv.org/abs/1807.11724v1,2018-07-31T09:42:16Z,A Zero-Shot Framework for Sketch-based Image Retrieval,"['Sasi Kiran Yelamarthi', 'Shiva Krishna Reddy', 'Ashish Mishra', 'Anurag Mittal']",arXiv:1807.11724
http://arxiv.org/abs/1807.11688v1,2018-07-31T07:19:14Z,"Deep Cross Modal Learning for Caricature Verification and
  Identification(CaVINet)","['Jatin Garg', 'Skand Vishwanath Peri', 'Himanshu Tolani', 'Narayanan C Krishnan']",arXiv:1807.11688
http://arxiv.org/abs/1807.11503v2,2018-07-30T18:00:53Z,"SDSS IV MaNGA: Characterizing Non-Axisymmetric Motions in Galaxy
  Velocity Fields Using the Radon Transform","['David V. Stark', 'Kevin A. Bundy', 'Kyle Westfall', 'Matt Bershady', 'Anne-Marie Weijmans', 'Karen L. Masters', 'Sandor Kruk', 'Jarle Brinchmann', 'Juan Soler', 'Roberto Abraham', 'Edmond Cheung', 'Dmitry Bizyaev', 'Niv Drory', 'Alexandre Roman Lopes', 'David R. Law']",arXiv:1807.11503
http://arxiv.org/abs/1807.04369v2,2018-07-11T22:28:50Z,"Differentially-Private ""Draw and Discard"" Machine Learning","['Vasyl Pihur', 'Aleksandra Korolova', 'Frederick Liu', 'Subhash Sankuratripati', 'Moti Yung', 'Dachuan Huang', 'Ruogu Zeng']",arXiv:1807.04369
http://arxiv.org/abs/1807.01806v1,2018-07-04T22:51:44Z,"Deep Cross-modality Adaptation via Semantics Preserving Adversarial
  Learning for Sketch-based 3D Shape Retrieval","['Jiaxin Chen', 'Yi Fang']",arXiv:1807.01806
http://arxiv.org/abs/1806.04217v2,2018-06-11T19:57:51Z,"Aligned plane drawings of the generalized Delaunay-graphs for
  pseudo-disks","['Balázs Keszegh', 'Dömötör Pálvölgyi']",arXiv:1806.04217
http://arxiv.org/abs/1805.10927v3,2018-05-25T17:19:13Z,Scalable and Robust Community Detection with Randomized Sketching,"['Mostafa Rahmani', 'Andre Beckus', 'Adel Karimian', 'George Atia']",arXiv:1805.10927
http://arxiv.org/abs/1805.09313v4,2018-05-23T17:54:32Z,End-to-End Speech-Driven Facial Animation with Temporal GANs,"['Konstantinos Vougioukas', 'Stavros Petridis', 'Maja Pantic']",arXiv:1805.09313
http://arxiv.org/abs/1805.08453v1,2018-05-22T08:30:51Z,"Rule-Based Drawing, Analysis and Generation of Graphs for Mason's Mark
  Design",['Thom Fruehwirth'],arXiv:1805.08453
http://arxiv.org/abs/1805.07997v1,2018-05-21T11:43:12Z,"Anime Style Space Exploration Using Metric Learning and Generative
  Adversarial Networks","['Sitao Xiang', 'Hao Li']",arXiv:1805.07997
http://arxiv.org/abs/1805.00247v1,2018-05-01T09:13:14Z,Learning to Sketch with Shortcut Cycle Consistency,"['Jifei Song', 'Kaiyue Pang', 'Yi-Zhe Song', 'Tao Xiang', 'Timothy Hospedales']",arXiv:1805.00247
http://arxiv.org/abs/1804.11182v1,2018-04-30T13:38:31Z,Sketch-a-Classifier: Sketch-based Photo Classifier Generation,"['Conghui Hu', 'Da Li', 'Yi-Zhe Song', 'Tao Xiang', 'Timothy M. Hospedales']",arXiv:1804.11182
http://arxiv.org/abs/1804.10819v1,2018-04-28T15:23:25Z,"Learning Cross-Modal Deep Embeddings for Multi-Object Image Retrieval
  using Text and Sketch","['Sounak Dey', 'Anjan Dutta', 'Suman K. Ghosh', 'Ernest Valveny', 'Josep Lladós', 'Umapada Pal']",arXiv:1804.10819
http://arxiv.org/abs/1804.08972v2,2018-04-24T12:03:45Z,FaceShop: Deep Sketch-based Face Image Editing,"['Tiziano Portenier', 'Qiyang Hu', 'Attila Szabó', 'Siavash Arjomand Bigdeli', 'Paolo Favaro', 'Matthias Zwicker']",arXiv:1804.08972
http://arxiv.org/abs/1804.04804v1,2018-04-13T07:12:02Z,Learning Deep Sketch Abstraction,"['Umar Riaz Muhammad', 'Yongxin Yang', 'Yi-Zhe Song', 'Tao Xiang', 'Timothy M. Hospedales']",arXiv:1804.04804
http://arxiv.org/abs/1804.03082v1,2018-04-09T16:15:50Z,"Attribute-Centered Loss for Soft-Biometrics Guided Face Sketch-Photo
  Recognition","['Hadi Kazemi', 'Sobhan Soleymani', 'Ali Dabouei', 'Mehdi Iranmanesh', 'Nasser M. Nasrabadi']",arXiv:1804.03082
http://arxiv.org/abs/1804.03065v2,2018-04-09T15:47:36Z,Efficient Anomaly Detection via Matrix Sketching,"['Vatsal Sharan', 'Parikshit Gopalan', 'Udi Wieder']",arXiv:1804.03065
http://arxiv.org/abs/1804.02975v1,2018-04-09T13:44:42Z,"Face Sketch Synthesis Style Similarity:A New Structure Co-occurrence
  Texture Measure","['Deng-Ping Fan', 'ShengChuan Zhang', 'Yu-Huan Wu', 'Ming-Ming Cheng', 'Bo Ren', 'Rongrong Ji', 'Paul L Rosin']",arXiv:1804.02975
http://arxiv.org/abs/1804.02941v1,2018-04-09T12:31:07Z,"Distribution-Aware Binarization of Neural Networks for Sketch
  Recognition","['Ameya Prabhu', 'Vishal Batchu', 'Sri Aurobindo Munagala', 'Rohit Gajawada', 'Anoop Namboodiri']",arXiv:1804.02941
http://arxiv.org/abs/1804.01753v2,2018-04-05T09:59:00Z,"Bringing Cartoons to Life: Towards Improved Cartoon Face Detection and
  Recognition Systems","['Saurav Jha', 'Nikhil Agarwal', 'Suneeta Agarwal']",arXiv:1804.01753
http://arxiv.org/abs/1804.01401v1,2018-04-04T13:39:26Z,SketchMate: Deep Hashing for Million-Scale Human Sketch Retrieval,"['Peng Xu', 'Yongye Huang', 'Tongtong Yuan', 'Kaiyue Pang', 'Yi-Zhe Song', 'Tao Xiang', 'Timothy M. Hospedales', 'Zhanyu Ma', 'Jun Guo']",arXiv:1804.01401
http://arxiv.org/abs/1803.09578v1,2018-03-26T13:35:14Z,"Why Comparing Single Performance Scores Does Not Allow to Draw
  Conclusions About Machine Learning Approaches","['Nils Reimers', 'Iryna Gurevych']",arXiv:1803.09578
http://arxiv.org/abs/1803.08670v2,2018-03-23T06:54:48Z,Object Detection for Comics using Manga109 Annotations,"['Toru Ogawa', 'Atsushi Otsubo', 'Rei Narita', 'Yusuke Matsui', 'Toshihiko Yamasaki', 'Kiyoharu Aizawa']",arXiv:1803.08670
http://arxiv.org/abs/1803.06647v1,2018-03-18T11:54:22Z,Line Artist: A Multiple Style Sketch to Painting Synthesis Scheme,"['Jinning Li', 'Siqi Liu', 'Mengyao Cao']",arXiv:1803.06647
http://arxiv.org/abs/1803.03259v6,2018-03-08T12:19:16Z,"A reciprocal formulation of non-exponential radiative transfer. 1:
  Sketch and motivation","[""Eugene d'Eon""]",arXiv:1803.03259
